bytes,packets,duration,src_ip_hash,dst_ip_hash,src_port,dst_port,protocol,timestamp,log_file,log_stream,anomaly_score,z_score,is_anomaly,threat_level
4860,10,51,6599,6009,53011,53,2,1747475585027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.15177726452621237,-1.194425399386549,False,Normal
2944,8,20,2659,2105,995,51106,2,1747475618027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.06914102957206353,0.4252793406665809,False,Normal
158304,272,9,286,8531,37763,3306,6,1747475646027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08318468697437437,0.1500177865211609,False,Normal
1971,3,56,7670,2502,33219,53,1,1747475695027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1208030528431927,-0.5873179058005625,False,Normal
11750,10,25,989,1096,63814,53,2,1747475696027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10299573959733499,-0.2382871242320401,False,Normal
45360,15,46,8209,198,53,45321,17,1747475698027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,0.00011422419390350047,1.7827112573137878,True,Low
36148,28,27,7010,548,58289,27017,6,1747475727027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.06678130711592833,0.4715308869710885,False,Normal
1371,1,59,4837,4637,62151,443,2,1747475748027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1361472333355569,-0.8880702560196025,False,Normal
76755,21,32,6057,3130,65140,3306,17,1747475766027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.0900678009756391,0.015105875537311953,False,Normal
262080,91,36,4608,1817,51609,3389,17,1747475792027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.09606287848059647,-0.1024001489948213,False,Normal
522345910,546313,17,5682,1410,21,54103,6,1747475794027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,0.13263311757231244,4.380136949211528,True,High
506766,78,48,2873,2937,37070,25,17,1747475795027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.09573704358977142,-0.09601364896324491,False,Normal
5575,5,55,3312,433,58138,993,1,1747475801027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.09912246422480303,-0.16236930822914517,False,Normal
507130,415,36,9445,3779,51504,80,6,1747475810027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10600889592812884,-0.2973462475599099,False,Normal
2928,4,38,4506,4374,43630,25,1,1747475816027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.16419484797882344,-1.437815224556575,False,Normal
5144,4,6,3738,6146,41559,587,1,1747475826027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1479065975214,-1.1185587084810351,False,Normal
655119,877,55,5519,6883,45300,27017,6,1747475866027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.05312067521399488,0.7392849812368721,False,Normal
100245,41,39,5583,2521,35016,53,17,1747475907027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.11714241741382359,-0.5155679215491575,False,Normal
756,4,43,6123,8195,53,9999,2,1747475908027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.07985666025652977,0.21524850102439624,False,Normal
284994,426,32,8996,5996,21,61611,6,1747475915027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,0.006494303052433037,1.9077634692739145,True,Low
225680,40,57,5413,5747,60486,587,17,1747475935027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10278988299577885,-0.23425224881090412,False,Normal
55860,76,32,2289,9999,47300,587,6,1747475972027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.11741490621795908,-0.5209088159874697,False,Normal
1164500,850,4,3924,2373,52741,110,6,1747475984027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.07321093759989944,0.34550744244392173,False,Normal
428778,83,56,2399,5115,34919,53,17,1747475986027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.09311074854081136,-0.04453716843458903,False,Normal
2688,8,7,5298,1190,22,55780,2,1747475987027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.06007234069276729,0.6030294326451575,False,Normal
3486,7,13,709,5709,52467,80,2,1747475987027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.14760305841548926,-1.11260921515153,False,Normal
595,1,60,7813,5512,587,62457,1,1747475989027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.032715486321652665,1.1392352111686248,False,Low
3525,5,50,6693,7269,53788,53,2,1747475993027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.15303704232117504,-1.219117570648307,False,Normal
1254,2,60,9255,9432,42694,995,2,1747476016027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10554853383841367,-0.2883229582091044,False,Normal
39936,8,49,8357,8388,42855,53,17,1747476022027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08877172724900473,0.04050946222846265,False,Normal
1407,7,27,6270,1687,34066,22,2,1747476032027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.14266200194315942,-1.0157624433504748,False,Normal
17955,57,1,2278,9781,63554,110,17,1747476064027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.059804903823368116,0.6082713070513567,False,Normal
5890,5,11,4252,3927,40958,21,1,1747476076027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1501049185129662,-1.1616467186278394,False,Normal
1448,4,33,6287,6838,42355,110,2,1747476085027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.16578947532950755,-1.4690705870492455,False,Normal
3888,9,32,5350,4684,46840,8000,2,1747476089027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.140759326877476,-0.9784692169059462,False,Normal
5316,6,44,8014,7636,53570,3389,2,1747476104027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.14154057951009696,-0.9937820950027917,False,Normal
6912,8,42,9658,8321,53200,27017,2,1747476104027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.0743900457182124,0.32239643055759504,False,Normal
70719,33,53,4023,3885,48632,21,17,1747476114027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.11702054291876107,-0.5131791305127089,False,Normal
5136,6,48,2922,1056,38758,3306,1,1747476121027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10993360663906898,-0.37427221769122304,False,Normal
3060,3,46,5691,6002,27017,47446,2,1747476141027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.0811427446193207,0.1900407100392856,False,Normal
7196,7,2,2842,4019,39867,110,1,1747476162027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.14821587139037778,-1.1246206055632997,False,Normal
183675,775,46,3179,970,50483,995,6,1747476162027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08128148528907614,0.18732133493022207,False,Normal
2645,5,10,1489,3697,51164,143,2,1747476172027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1557675018659742,-1.2726357188273523,False,Normal
273180,785,55,1833,6610,59580,21,6,1747476205027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08433139915838828,0.127541748485854,False,Normal
13990,10,59,2507,7819,52272,587,1,1747476211027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10679730716496005,-0.3127994372909668,False,Normal
2848,2,14,9867,7339,62590,3306,1,1747476232027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10351033125729447,-0.2483733358230044,False,Normal
597528,86,12,9816,7052,587,50394,17,1747476235027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,0.021856493764477403,2.2088688273254333,True,Moderate
10800,10,50,6826,3883,54054,5432,2,1747476251027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.13530591797331393,-0.8715801233210286,False,Normal
343578,346,34,5706,1782,63578,22,6,1747476261027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10697132747281907,-0.31621030805076294,False,Normal
6104,7,28,3708,8305,62867,143,1,1747476304027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.13649089218628824,-0.894806113114249,False,Normal
8280,9,12,4406,8868,47224,443,2,1747476318027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.14165482673537338,-0.9960213883638798,False,Normal
635664,456,46,9189,8641,33692,21,6,1747476321027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.05235770081736102,0.754239598269615,False,Normal
4492,4,17,8499,5453,3306,40691,1,1747476333027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.0697062812501324,0.414200171549073,False,Normal
6490,10,9,6645,2967,65312,53,1,1747476370027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.13403490665654788,-0.8466677703372631,False,Normal
483,1,11,982,3679,34079,53,1,1747476371027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.12581620315120495,-0.6855777469101143,False,Normal
333819,261,6,7339,5494,3389,33024,6,1747476391027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.049207772824574,0.8159795033315289,False,Normal
543720,69,51,3686,4319,43198,25,17,1747476440027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10591868043969604,-0.2955779862841888,False,Normal
9660,15,39,6116,8053,44671,3306,6,1747476455027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.14171841024018728,-0.9972676516307553,False,Normal
72240,60,21,5599,8833,22,61265,17,1747476458027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.0013465864616940548,1.754078757968866,False,Low
444726,558,40,8326,8762,51704,443,6,1747476459027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10714119361979413,-0.319539755521146,False,Normal
373322,73,32,216,9778,64733,21,17,1747476460027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.053449906823023974,0.7328319041089558,False,Normal
419980,55,9,255,8250,36700,3306,17,1747476461027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.05514028387503922,0.6996998074549242,False,Normal
302214,57,55,5973,6261,40923,3306,17,1747476535027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10220648434301377,-0.2228173914054511,False,Normal
3716,4,11,9102,5816,48919,995,2,1747476544027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1498352603989626,-1.1563613068991014,False,Normal
78848,32,15,5273,9621,45774,143,17,1747476583027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10777691216182439,-0.33200010462148194,False,Normal
4407,3,55,9830,6369,52595,25,1,1747476606027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.12483650249263573,-0.6663752045702048,False,Normal
4052,4,24,5376,5589,21,34319,1,1747476612027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08832408018358767,0.04928353178922108,False,Normal
82005,33,37,7986,7910,3389,43611,17,1747476622027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.01895606300010022,1.4089256585453924,False,Low
688708,668,21,9847,6162,39719,5432,6,1747476627027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.06106889620292627,0.5834965281701875,False,Normal
152,1,14,9495,587,40276,443,2,1747476630027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.09822233197925562,-0.14472634003732512,False,Normal
241218,54,45,1369,5687,62506,3306,17,1747476640027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08432162328719311,0.12773335964676588,False,Normal
653,1,37,9467,9310,33357,5432,2,1747476650027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08893445723084686,0.03731988657699798,False,Normal
126,1,48,4023,706,55517,27017,1,1747476653027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08298990638098963,0.15383556755330335,False,Normal
5792,8,37,6171,287,34946,587,1,1747476658027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.11728271960463532,-0.518317903123508,False,Normal
1524,3,3,549,7688,33092,995,2,1747476677027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10414437489144601,-0.26080085602894765,False,Normal
301056,512,11,6480,1434,57364,25,6,1747476692027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.11416118007635984,-0.45713442382999536,False,Normal
256280,298,59,9911,2846,43698,443,6,1747476720027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.09143043850633398,-0.011602389531460713,False,Normal
1968,2,59,779,4429,43662,110,2,1747476730027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.122818276232951,-0.6268171264326319,False,Normal
513,1,55,3136,2766,45243,5432,1,1747476757027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10821438001323558,-0.3405746573336755,False,Normal
38152,251,34,4761,8321,45615,995,6,1747476779027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.142896858573491,-1.0203657314551666,False,Normal
414510,337,14,766,5470,45106,5432,6,1747476791027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1131023766278828,-0.43638143374962207,False,Normal
2022,6,8,2501,8323,36571,995,2,1747476794027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.13278847734302174,-0.8222372348901965,False,Normal
57078,9,26,7042,6930,53727,143,17,1747476826027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.11725692836326534,-0.5178123840141006,False,Normal
1095666,858,43,6884,8231,25,37377,6,1747476848027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,0.014684054392880452,2.068286018169557,True,Moderate
66110,601,17,630,3741,64555,995,6,1747476849027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08954329655196303,0.025386381439817647,False,Normal
1416,4,24,8018,8040,3306,41307,2,1747476856027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.06769451517366626,0.45363162739575175,False,Normal
6650,10,4,4719,1645,65347,22,1,1747476862027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.12057004521820691,-0.5827508589733758,False,Normal
29939,7,53,6273,7816,39120,53,17,1747476867027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10127925510421387,-0.2046433108216327,False,Normal
52520,52,29,5888,8166,34236,25,6,1747476868027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.130872661947514,-0.7846864524895659,False,Normal
625403,89,49,6413,7269,39949,3389,17,1747476884027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08290151102874377,0.15556815339909766,False,Normal
628026610,859627,15,4447,9,5432,49160,6,1747476901027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,0.14412205121270127,4.605324849964978,True,High
470470,910,48,8289,1320,143,56875,6,1747476910027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,0.019093693720626526,2.1547167918493835,True,Moderate
62452,52,14,9687,3485,52910,3306,17,1747476917027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.06574961213768493,0.4917525397058366,False,Normal
627100,100,11,8579,7132,54352,22,17,1747476935027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.06887789671272826,0.4304368546768156,False,Normal
8406,9,3,9965,5189,110,60413,2,1747476954027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.008917277553906922,1.6056900486534065,False,Low
345990348,762844,11,5014,871,54121,110,17,1747476966027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,0.12831887552314636,4.295576002059858,True,High
180,6,25,9851,4907,35001,5432,1,1747476980027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10891521532973669,-0.35431132242694036,False,Normal
393,1,32,7563,6721,46883,9999,1,1747476999027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.12077298661375152,-0.5867285951383763,False,Normal
1112,2,13,373,2636,42714,443,1,1747477011027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.12306750239394287,-0.6317020633435132,False,Normal
4224,8,44,4954,3070,39310,22,1,1747477011027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.15251830111924497,-1.208950026300562,False,Normal
6925,5,48,7206,436,46602,53,1,1747477012027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.11650267971302614,-0.5030287952573165,False,Normal
9891,9,27,375,2400,5432,47656,2,1747477013027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.05570800087421224,0.6885723170134794,False,Normal
540,5,27,5468,3207,54171,143,1,1747477024027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.16218250421271935,-1.3983724457515667,False,Normal
2620,5,35,4398,6969,43503,5432,2,1747477026027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.15102550088574063,-1.179690517859731,False,Normal
7252,7,18,6172,429,62230,21,1,1747477046027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1184595217844786,-0.5413837176521421,False,Normal
35471,79,3,6346,4797,65186,27017,6,1747477052027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.07211357762258702,0.3670161566028342,False,Normal
371253,47,23,9263,6057,43660,5432,17,1747477052027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.0743025806837237,0.32411078178655484,False,Normal
1364,4,35,7199,7837,45739,53,1,1747477065027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.15561575776832975,-1.2696614710973317,False,Normal
55323,27,47,8915,757,38076,143,17,1747477074027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.06850430420791104,0.437759423901279,False,Normal
127020,580,5,4349,5791,33523,443,6,1747477075027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10716868380320166,-0.32007857460450345,False,Normal
104040,45,44,4785,710,48991,25,17,1747477108027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.09576629808842108,-0.09658704936268246,False,Normal
2445,3,46,6611,4526,50081,110,2,1747477133027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.16545308524231056,-1.4624772007576003,False,Normal
117056,118,6384,5557,9814,25,62060,6,1747477133027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,0.06791901299446068,3.111713454467375,True,High
6090,6,32,7463,875,110,34585,2,1747477161027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.07006391859725553,0.4071903300833193,False,Normal
332852,74,12,48,3669,39381,53,17,1747477191027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08093612222381147,0.1940905953419391,False,Normal
504000,64,3,3548,9623,40481,110,17,1747477219027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08851081022757279,0.045623544889759386,False,Normal
2625,3,15,3925,1051,63787,4444,2,1747477223027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.09936293055455481,-0.16708254878685255,False,Normal
523590,930,14,9706,7578,41771,587,6,1747477263027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.056678154893967936,0.6695568927840021,False,Normal
64974,182,38,2412,8390,58458,587,6,1747477270027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.12618936899681216,-0.6928919534357538,False,Normal
608781,921,16,9856,1937,46564,27017,6,1747477271027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.01925126157459134,1.4031396431173482,False,Low
1127,1,42,9181,7587,53,53497,2,1747477310027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.05645297978799807,0.6739704189651468,False,Normal
2195,5,54,9510,5824,41935,993,2,1747477319027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1275698031115029,-0.7199490389883113,False,Normal
74888,814,49,9487,6511,42402,27017,6,1747477325027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.042743425422639314,0.9426834139595153,False,Normal
334400,80,18,9607,3832,45574,587,17,1747477341027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08449851743485581,0.12426616042579575,False,Normal
3832,8,39,9196,8440,40996,110,2,1747477347027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.13123939443938887,-0.7918745625934541,False,Normal
164859,921,37,2187,2108,58834,21,6,1747477358027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08802164070378748,0.055211471987408584,False,Normal
2375,5,52,6157,5852,50839,995,1,1747477364027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1574025542579478,-1.3046834290235423,False,Normal
341310,734,31,8441,8555,39706,8000,6,1747477377027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.07408045578660827,0.3284645225994234,False,Normal
170030,245,52,8738,2604,57343,21,6,1747477401027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1070984840191197,-0.3187026294989291,False,Normal
486353,67,11,6698,1437,54623,22,17,1747477433027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08259174451315643,0.16163970656079413,False,Normal
191619,423,9,6338,8141,57031,995,6,1747477457027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.12420168688689709,-0.6539325533985356,False,Normal
2280,4,13,6826,2607,61154,995,2,1747477461027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.14038192101358116,-0.9710719042499001,False,Normal
4145,5,47,6343,7677,58487,27017,2,1747477469027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10670158362210769,-0.31092321584672167,False,Normal
1500,6,33,3695,7874,46805,22,1,1747477469027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.15337363899267725,-1.2257150060786692,False,Normal
118125,25,46,7878,590,61593,995,17,1747477481027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.06426479252816453,0.520855624581357,False,Normal
430825,907,18,3018,3414,37159,22,6,1747477486027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.09802787763153464,-0.14091495355653547,False,Normal
518135,865,29,8866,2819,110,49766,6,1747477487027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.013330899810567898,1.5191812079023208,False,Low
2016,7,55,8256,9126,62669,993,1,1747477514027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1138757479682716,-0.45153983522500396,False,Normal
1777,1,16,6978,5065,36865,143,17,1747477579027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10565591004900088,-0.2904275768107813,False,Normal
66928,16,23,1386,2370,63571,143,17,1747477593027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.08828871450711545,0.049976713827936003,False,Normal
101235,85,44,7092,1895,64733,27017,17,1747477600027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.04227550012389103,0.951854945368151,False,Normal
657,3,12,5408,8162,37955,143,1,1747477608027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.14133884620649695,-0.9898280379447854,False,Normal
23528,34,48,2711,7942,43021,80,6,1747477608027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.13355720771313284,-0.8373046714086029,False,Normal
443250,90,54,4287,8707,64991,53,17,1747477617027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.06977054184507436,0.4129406370327208,False,Normal
350526,66,22,2236,5776,39344,110,17,1747477628027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.1177397505110857,-0.527275899890171,False,Normal
783,3,43,2433,4748,58616,993,1,1747477654027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.15220011617450374,-1.2027134684092584,False,Normal
8910,6,59,6352,5881,56112,9999,2,1747477663027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.11375744334729809,-0.44922101521260505,False,Normal
